0.399,0.349
0.679,0.507
0.216,0.496
0.154,0.223
0.158,0.17
0.531,0.391
0.0855,0.256
0.156,0.155
0.134,0.19
0.37,0.639
0.179,0.37
0.24,0.59
0.458,0.487
0.204,0.321
0.352,0.698
0.154,0.356
0.434,0.627
0.175,0.177
0.0528,0.329
0.261,0.361
0.33,0.712
0.213,0.28
0.383,0.501
0.187,0.327
0.0578,0.384
0.491,0.239
0.368,0.619
0.382,0.572
0.785,0.269
0.354,0.767
0.324,0.206
0.197,0.541
0.287,0.451
0.179,0.386
0.371,0.314
0.32,0.458
0.0855,0.388
0.125,0.49
0.0691,0.347
0.0926,0.429
0.249,0.373
0.0376,0.169
0.0425,0.129
0.111,0.446
0.808,0.672
0.257,0.138
0.214,0.118
0.0395,0.349
0.572,0.575
0.488,0.443
0.0376,0.133
0.207,0.235
0.381,0.621
0.109,0.35
0.179,0.564
0.395,0.671
0.172,0.195
0.482,0.441
0.291,0.398
0.256,0.601
0.0395,0.3
0.036,0.268
0.278,0.428
0.181,0.48
0.378,0.794
0.0992,0.375
0.109,0.531
0.261,0.294
0.274,0.746
0.302,0.311
0.132,0.131
0.478,0.543
0.0752,0.391
0.23,0.382
0.134,0.38
0.104,0.232
0.448,0.56
0.336,0.13
0.116,0.373
0.349,0.316
0.214,0.437
0.286,0.24
0.125,0.245
0.0997,0.827
0.353,0.698
0.202,0.295
0.202,0.852
0.0943,0.287
0.128,0.648
0.0999,0.36
0.436,0.803
0.436,0.732
0.308,0.92
0.377,0.977
0.204,0.585
0.181,0.385
0.359,0.583
0.269,0.867
0.433,0.491
0.0802,0.105
0.0714,0.453
0.164,0.437
0.394,0.416
0.113,0.179
0.254,0.372
0.151,0.304
0.0843,0.34
0.106,0.263
0.389,0.89
0.322,0.82
0.385,0.426
0.14,0.352
0.133,0.63
0.272,0.567
0.236,0.477
0.574,0.826
0.182,0.393
0.269,0.129
0.203,0.751
0.18,0.547
0.158,0.352
0.141,0.312
0.185,0.221
0.0384,0.106
0.176,0.445
0.0638,0.402
0.51,0.756
0.427,0.583
0.0653,0.19
0.267,0.437
0.044,0.69
0.234,0.473
0.577,0.486
0.53,0.787
0.421,0.593
0.254,0.491
0.19,0.414
0.184,0.822
0.117,0.371
0.325,0.192
0.421,0.255
0.207,0.37
0.28,0.153
0.231,0.255
0.262,0.339
0.13,0.313
0.276,0.189
0.196,0.238
0.538,0.702
0.343,0.321
0.279,0.21
0.168,0.176
0.0607,0.398
0.142,0.432
0.25,0.228
0.305,0.17
0.172,0.235
0.26,0.751
0.302,0.354
0.394,0.274
0.266,0.156
0.296,0.234
0.394,0.39
0.279,0.382
0.209,0.487
0.239,0.275
0.347,0.229
0.273,0.223
0.207,0.401
0.283,0.178
0.275,0.652
0.173,0.395
0.188,0.476
0.436,0.325
0.219,0.301
0.231,0.305
0.284,0.146
0.426,0.271
0.239,0.139
0.151,0.203
0.342,0.255
0.242,0.183
0.059,0.286
0.165,0.317
0.151,0.395
0.133,0.369
0.163,0.316
0.112,0.139
0.212,0.165
0.268,0.26
0.316,0.623
0.514,0.484
0.241,0.0485
0.258,0.557
0.121,0.217
0.352,0.461
0.346,0.464
0.233,0.302
0.326,0.319
0.302,0.506
0.51,0.696
0.367,0.442
0.238,0.451
0.358,0.883
0.348,0.594
0.485,0.527
0.388,0.289
0.135,0.158
0.221,0.508
0.322,0.252
0.229,0.466
0.436,0.632
0.473,0.721
0.426,0.837
0.187,0.353
0.503,0.694
0.427,0.296
0.261,0.361
0.249,0.539
0.258,0.413
0.704,0.83
0.358,0.483
0.563,0.637
0.367,0.729
0.271,0.792
0.135,0.409
0.148,0.614
0.499,0.701
0.119,0.49
0.217,0.297
0.479,0.631
0.299,0.655
0.383,0.351
0.217,0.422
0.0948,0.437
0.37,0.597
0.291,0.45
0.32,0.504
0.297,0.312
0.398,0.447
0.167,0.468
0.204,0.365
0.17,0.402
0.0866,0.314
0.0583,0.462
0.419,0.596
0.272,0.433
0.256,0.379
0.387,0.154
0.155,0.517
0.403,0.245
0.231,0.233
0.0396,0.316
0.298,0.248
0.214,0.371
0.27,0.626
0.233,0.465
0.226,0.28
0.531,0.428
0.578,0.381
0.591,0.536
0.299,0.543
0.18,0.27
0.188,0.245
0.321,0.5
0.194,0.556
0.619,0.375
0.581,0.861
0.586,0.745
0.495,0.496
0.327,0.259
0.0789,0.228
0.166,0.35
0.176,0.29
0.532,0.411
0.175,0.44
0.173,0.752
0.29,0.306
0.432,0.585
0.408,0.285
0.307,0.545
0.0464,0.191
0.264,0.614
0.245,0.357
0.366,0.502
0.318,0.388
0.309,0.664
0.323,0.58
0.164,0.28
0.213,0.314
0.175,0.663
0.495,0.289
0.084,0.244
0.0676,0.156
0.133,0.294
0.357,0.58
0.212,0.256
0.343,0.629
0.16,0.598
0.161,0.59
0.074,0.127
0.329,0.496
0.216,0.305
0.274,0.204
0.337,0.382
0.541,0.367
0.151,0.461
0.274,0.261
0.17,0.336
0.288,0.689
0.47,0.793
0.178,0.383
0.527,0.47
0.106,0.265
0.0397,0.139
0.517,0.386
0.12,0.102
0.0668,0.0674
0.208,0.265
0.193,0.265
0.123,0.286
0.131,0.458
0.184,0.324
0.0812,0.121
0.316,0.849
0.265,0.545
0.433,0.475
0.109,0.453
0.0359,0.106
0.342,0.403
0.247,0.849
0.312,0.552
0.0932,0.425
0.319,0.232
0.571,0.729
0.0969,0.255
0.154,0.144
0.138,0.242
0.289,0.321
0.743,0.334
0.161,0.181
0.291,0.663
0.5,0.363
0.262,0.202
0.475,0.559
0.268,0.18
0.298,0.396
0.48,0.494
0.0358,0.271
0.443,0.432
0.104,0.203
0.455,0.536
0.145,0.28
0.608,0.924
0.259,0.409
0.221,0.172
0.495,0.416
0.271,0.15
0.212,0.232
0.172,0.165
0.212,0.138
0.338,0.37
0.142,0.233
0.158,0.436
0.039,0.188
0.377,0.588
0.22,0.214
0.387,0.305
0.112,0.293
0.295,0.571
0.349,0.792
0.289,0.0837
0.416,0.251
0.0397,0.565
0.35,0.446
0.246,0.0337
0.157,0.265
0.22,0.3
0.15,0.205
0.108,0.658
0.155,0.372
0.374,0.377
0.48,0.618
0.232,0.605
0.163,0.464
0.264,0.254
0.353,0.194
0.0557,0.629
0.28,0.229
0.036,0.152
0.0865,0.0475
0.586,0.519
0.145,0.0315
0.205,0.399
0.0443,0.317
0.209,0.348
0.287,0.315
0.114,0.463
0.485,0.117
0.422,0.228
0.0604,0.342
0.25,0.561
0.328,0.17
0.392,0.133
0.361,0.31
0.16,0.391
0.0712,0.838
0.138,0.151
0.0708,0.336
0.176,0.483
0.108,0.064
0.233,0.379
0.217,0.484
0.174,0.284
0.0553,0.339
0.347,0.72
0.426,0.814
0.381,0.309
0.168,0.141
0.484,0.27
0.141,0.224
0.13,0.333
0.0783,0.555
0.305,0.34
0.0931,0.165
0.334,0.483
0.0559,0.561
0.0776,0.343
0.179,0.185
0.402,0.301
0.266,0.381
0.267,0.408
0.252,0.293
0.101,0.307
0.352,0.317
0.195,0.477
0.216,0.261
0.318,0.602
0.048,0.222
0.417,0.373
0.452,0.136
0.306,0.539
0.236,0.274
0.17,0.0952
0.278,0.328
0.103,0.248
0.212,0.308
0.289,0.0949
0.17,0.262
0.132,0.445
0.35,0.641
0.142,0.262
0.341,0.132
0.232,0.366
0.251,0.306
0.301,0.294
0.318,0.317
0.242,0.129
0.163,0.31
0.206,0.209
0.284,0.437
0.187,0.228
0.122,0.122
0.266,0.378
0.15,0.296
0.167,0.133
0.18,0.375
0.335,0.361
0.198,0.309
0.124,0.0304
0.243,0.204
0.142,0.282
0.0792,0.319
0.153,0.392
0.106,0.173
0.226,0.17
0.0918,0.251
0.0793,0.222
0.358,0.378
0.202,0.323
0.109,0.273
0.214,0.405
0.0783,0.375
0.231,0.337
0.176,0.274
0.167,0.547
0.126,0.537
0.331,0.752
0.141,0.285
0.146,0.162
0.0542,0.382
0.198,0.249
0.297,0.0658
0.315,0.218
0.168,0.394
0.271,0.316
0.19,0.185
0.294,0.0871
0.174,0.126
0.292,0.352
0.187,0.235
0.191,0.469
0.127,0.512
0.044,0.362
0.382,0.179
0.345,0.226
0.172,0.578
0.243,0.153
0.157,0.223
0.104,0.233
0.0636,0.0782
0.133,0.279
0.398,0.372
0.536,0.0665
0.235,0.206
0.0489,0.438
0.49,0.248
0.304,0.324
0.202,0.515
0.267,0.442
0.353,0.284
0.164,0.269
0.225,0.54
0.344,0.354
0.15,0.135
0.0945,0.233
0.251,0.247
0.0383,0.112
0.0536,0.0889
0.376,0.517
0.224,0.174
0.101,0.305
0.138,0.137
0.106,0.396
0.322,0.279
0.155,0.311
0.296,0.051
0.194,0.188
0.161,0.354
0.173,0.285
0.138,0.153
0.301,0.417
0.0702,0.132
0.098,0.112
0.536,0.43
0.052,0.158
0.281,0.159
0.409,0.802
0.143,0.607
0.161,0.396
0.237,0.791
0.193,0.243
0.0876,0.323
0.191,0.524
0.0848,0.234
0.0391,0.182
0.321,0.619
0.355,0.165
0.0368,0.309
0.0301,0.339
0.0394,0.371
0.166,0.268
0.194,0.0547
0.0456,0.236
0.144,0.239
0.299,0.0434
0.17,0.188
0.131,0.509
0.192,0.53
0.362,0.325
0.242,0.22
0.195,0.143
0.187,0.0792
0.191,0.288
0.226,0.39
0.144,0.32
0.312,0.551
0.35,0.18
0.118,0.591
0.08,0.311
0.181,0.0256
0.299,0.301
0.0885,0.328
0.171,0.399
0.141,0.428
0.202,0.123
0.111,0.374
0.102,0.196
0.172,0.14
0.186,0.367
0.286,0.247
0.274,0.29
0.518,0.453
0.532,0.306
0.383,0.271
0.293,0.141
0.0816,0.335
0.358,0.359
0.165,0.268
0.219,0.531
0.196,0.452
0.305,0.178
0.0669,0.0924
0.149,0.128
0.0818,0.691
0.121,0.187
0.0526,0.303
0.126,0.235
0.126,0.308
0.168,0.455
0.312,0.104
0.148,0.183
0.161,0.252
0.0469,0.328
0.157,0.733
0.225,0.371
0.112,0.306
0.278,0.252
0.168,0.279
0.294,0.456
0.108,0.57
0.235,0.218
0.313,0.455
0.416,0.383
0.225,0.396
0.101,0.418
0.501,0.121
0.113,0.4
0.547,0.434
0.0615,0.198
0.424,0.121
0.0962,0.505
0.379,0.771
0.111,0.256
0.195,0.347
0.21,0.42
0.223,0.232
0.0892,0.0693
0.253,0.364
0.131,0.407
0.222,0.0228
0.0746,0.394
0.162,0.325
0.209,0.334
0.233,0.566
0.184,0.607
0.166,0.392
0.146,0.178
0.285,0.0525
0.327,0.511
0.0732,0.198
0.132,0.277
0.171,0.668
0.176,0.396
0.134,0.291
0.399,0.507
0.0412,0.187
0.0931,0.477
0.157,0.262
0.2,0.194
0.183,0.239
0.516,0.481
0.137,0.252
0.301,0.544
0.216,0.316
0.133,0.186
0.267,0.33
0.192,0.514
0.0544,0.282
0.152,0.493
0.117,0.284
0.341,0.232
0.153,0.507
0.282,0.205
0.287,0.307
0.289,0.794
0.174,0.215
0.327,0.156
0.11,0.32
0.157,0.16
0.127,0.2
0.167,0.0584
0.401,0.223
0.0441,0.309
0.191,0.0799
0.22,0.193
0.523,0.552
0.261,0.439
0.134,0.307
0.416,0.168
0.1,0.362
0.039,0.288
0.0689,0.377
0.137,0.272
0.183,0.251
0.255,0.085
0.282,0.638
0.23,0.311
0.449,0.385
0.399,0.308
0.246,0.359
0.194,0.0635
0.116,0.253
0.0397,0.435
0.446,0.376
0.248,0.532
0.429,0.548
0.441,0.329
0.187,0.512
0.118,0.228
0.283,0.0397
0.116,0.373
0.178,0.229
0.09,0.128
0.142,0.31
0.13,0.25
0.316,0.248
0.335,0.467
0.27,0.31
0.342,0.796
0.392,0.573
0.0479,0.396
0.287,0.166
0.0936,0.729
0.495,0.74
0.0933,0.593
0.232,0.578
0.155,0.322
0.525,0.834
0.343,0.466
0.866,0.792
0.0928,0.18
0.466,0.683
0.307,0.485
0.779,0.676
0.444,0.547
0.685,0.812
0.316,0.484
0.17,0.452
0.203,0.46
0.734,0.765
0.383,0.601
0.22,0.558
0.353,0.676
0.142,0.549
0.431,0.688
0.762,0.754
0.339,0.681
0.768,0.797
0.346,0.319
0.334,0.422
0.526,0.843
0.35,0.563
0.401,0.67
0.335,0.3
0.294,0.752
0.437,0.36
0.179,0.75
0.147,0.241
0.072,0.425
0.326,0.481
0.636,0.787
0.174,0.561
0.167,0.43
0.443,0.221
0.23,0.475
0.112,0.178
0.607,0.306
0.321,0.687
0.365,0.651
0.148,0.614
0.461,0.835
0.311,0.574
0.289,0.467
0.684,0.609
0.337,0.441
0.25,0.633
0.172,0.398
0.49,0.652
0.262,0.672
0.491,0.714
0.279,0.802
0.498,0.432
0.336,0.337
0.24,0.483
0.277,0.419
0.247,0.489
0.588,0.593
0.444,0.268
0.525,0.522
0.303,0.406
0.289,0.711
0.298,0.55
0.181,0.53
0.78,0.65
0.137,0.49
0.318,0.603
0.358,0.807
0.367,0.564
0.432,0.555
0.27,0.0895
0.685,0.629
0.573,0.674
0.186,0.552
0.224,0.11
0.566,0.507
0.467,0.422
0.381,0.553
0.327,0.521
0.636,0.694
0.0656,0.499
0.148,0.436
0.285,0.343
0.861,0.662
0.33,0.673
0.571,0.609
0.19,0.358
0.267,0.723
0.708,0.541
0.393,0.263
0.13,0.549
0.556,0.867
0.328,0.436
0.24,0.402
0.734,0.816
0.697,0.72
0.559,0.242
0.812,0.336
0.175,0.336
0.0659,0.477
0.595,0.221
0.613,0.503
0.45,0.547
0.175,0.632
0.324,0.537
0.573,0.393
0.698,0.361
0.7,0.341
0.674,0.68
0.573,0.573
0.195,0.726
0.352,0.502
0.598,0.936
0.47,0.649
0.767,0.876
0.5,0.533
0.299,0.706
0.691,0.67
0.716,0.83
0.851,0.821
0.432,0.627
0.645,0.823
0.381,0.549
0.609,0.667
0.26,0.644
0.739,0.735
0.672,0.834
0.979,0.873
0.5,0.731
0.495,0.668
0.371,0.765
0.694,0.783
0.851,0.904
0.634,0.847
0.558,0.945
0.962,0.822
0.943,0.819
0.794,0.712
0.25,0.82
0.805,0.781
0.758,0.89
0.464,0.793
0.515,0.924
0.72,0.855
0.38,0.739
0.385,0.576
0.734,0.789
0.479,0.606
0.532,0.869
0.659,0.642
0.46,0.825
0.326,0.722
0.393,0.76
0.909,0.954
0.537,0.674
0.697,0.819
0.452,0.629
0.638,0.806
0.29,0.598
0.493,0.8
0.749,0.822
0.909,0.73
0.732,0.868
0.396,0.654
0.47,0.609
0.796,0.508
0.706,0.782
0.476,0.751
0.495,0.73
0.414,0.832
0.418,0.846
0.608,0.671
0.196,0.66
0.826,0.815
0.536,0.83
0.676,0.502
0.501,0.631
0.497,0.532
0.687,0.838
0.521,0.718
0.626,0.752
0.431,0.729
0.431,0.427
0.465,0.713
0.415,0.662
0.438,0.775
0.511,0.759
0.122,0.722
0.933,0.652
0.724,0.859
0.575,0.569
0.685,0.854
0.222,0.647
0.68,0.743
0.853,0.56
0.609,0.846
0.57,0.937
0.253,0.786
0.688,0.698
0.723,0.801
0.136,0.559
0.66,0.565
0.929,0.85
0.675,0.906
0.942,0.849
0.649,0.894
0.885,0.572
0.847,0.821
0.981,0.704
0.606,0.791
0.602,0.876
0.779,0.163
0.661,0.923
0.964,0.97
0.9,0.686
0.811,0.929
0.764,0.924
0.847,0.844
0.681,0.683
0.934,0.656
0.739,0.831
0.798,0.631
0.521,0.636
0.954,0.752
0.808,0.936
0.466,0.935
0.788,0.443
0.817,0.943
0.527,0.763
0.811,0.868
0.87,0.913
0.931,0.82
0.768,0.724
0.605,0.896
0.969,0.647
0.701,0.824
0.963,0.868
0.736,0.934
0.83,0.87
0.819,0.872
0.803,0.664
0.33,0.634
0.215,0.731
0.901,0.414
0.957,0.76
0.51,0.85
0.295,0.718
0.338,0.728
0.867,0.981
0.829,0.867
0.351,0.612
0.787,0.948
0.895,0.651
0.176,0.679
0.884,0.875
0.769,0.924
0.376,0.895
0.949,0.869
0.94,0.808
0.964,0.897
0.861,0.969
0.496,0.715
0.397,0.928
0.623,0.887
0.74,0.63
0.585,0.815
0.332,0.636
0.818,0.652
0.696,0.83
0.878,0.84
0.921,0.811
0.648,0.764
0.501,0.687
0.489,0.831
0.711,0.796
0.711,0.827
0.652,0.481
0.967,0.973
0.361,0.787
0.971,0.688
0.709,0.641
0.968,0.753
0.929,0.895
0.841,0.881
0.818,0.812
0.917,0.72
0.398,0.709
0.932,0.918
0.538,0.57
0.84,0.847
0.864,0.56
0.531,0.951
0.939,0.484
0.939,0.886
0.904,0.719
0.822,0.783
0.612,0.909
0.965,0.602
0.547,0.824
0.358,0.79
0.933,0.676
0.774,0.923
0.977,0.945
0.846,0.693
0.915,0.91
0.725,0.931
0.743,0.801
0.96,0.772
0.695,0.531
0.846,0.592
0.726,0.586
0.856,0.628
0.934,0.752
0.967,0.905
0.962,0.879
0.859,0.845
0.96,0.811
0.488,0.724
0.856,0.874
0.962,0.834
0.698,0.93
0.746,0.725
0.648,0.936
0.498,0.509
0.634,0.846
0.702,0.657
0.931,0.813
0.617,0.48
0.811,0.943
0.91,0.593
0.679,0.794
0.844,0.725
0.307,0.786
0.786,0.862
0.395,0.849
0.962,0.541
0.666,0.886
0.239,0.946
0.962,0.757
0.389,0.801
0.95,0.879
0.535,0.838
0.924,0.659
0.259,0.748
0.823,0.964
0.732,0.653
0.424,0.776
0.862,0.768
0.371,0.724
0.865,0.811
0.235,0.928
0.93,0.692
0.644,0.846
0.899,0.672
0.759,0.858
0.918,0.904
0.762,0.742
0.968,0.744
0.938,0.528
0.75,0.846
0.955,0.568
0.503,0.901
0.725,0.639
0.94,0.527
0.807,0.589
0.891,0.76
0.791,0.908
0.97,0.811
0.548,0.935
0.913,0.775
0.911,0.814
0.582,0.85
0.85,0.767
0.777,0.828
0.927,0.777
0.874,0.887
0.9,0.931
0.961,0.473
0.759,0.847
0.804,0.658
0.87,0.871
0.964,0.859
0.745,0.834
0.806,0.917
0.83,0.912
0.871,0.824
0.881,0.912
0.654,0.478
0.949,0.924
0.395,0.94
0.882,0.895
0.903,0.937
0.775,0.885
0.766,0.714
0.905,0.899
0.552,0.76
0.636,0.927
0.792,0.793
0.191,0.847
0.771,0.795
0.926,0.837
0.839,0.753
0.968,0.908
0.266,0.779
0.113,0.595
0.887,0.548
0.455,0.791
0.721,0.958
0.444,0.629
0.965,0.8
0.503,0.634
0.482,0.834
0.387,0.847
0.621,0.858
0.779,0.817
0.309,0.759
0.156,0.555
0.534,0.764
0.398,0.842
0.834,0.567
0.683,0.76
0.524,0.938
0.447,0.623
0.736,0.8
0.455,0.827
0.817,0.589
0.537,0.799
0.157,0.519
0.364,0.727
0.548,0.781
0.752,0.837
0.642,0.901
0.923,0.818
0.295,0.749
0.329,0.9
0.419,0.793
0.28,0.782
0.592,0.586
0.279,0.477
0.49,0.656
0.421,0.772
0.619,0.831
0.522,0.452
0.549,0.749
0.603,0.632
0.176,0.724
0.5,0.731
0.577,0.595
0.54,0.686
0.904,0.621
0.49,0.541
0.253,0.677
0.25,0.494
0.505,0.704
0.74,0.609
0.558,0.477
0.422,0.47
0.392,0.489
0.434,0.79
0.391,0.848
0.631,0.946
0.401,0.566
0.719,0.727
0.385,0.936
0.283,0.656
0.632,0.84
0.511,0.77
0.28,0.335
0.387,0.771
0.731,0.695
0.646,0.823
0.37,0.466
0.451,0.825
0.143,0.675
0.697,0.883
0.462,0.858
0.962,0.872
0.248,0.393
0.389,0.171
0.139,0.589
0.751,0.813
0.677,0.762
0.864,0.542
0.443,0.221
0.731,0.566
0.78,0.887
0.943,0.852
0.599,0.754
0.462,0.607
0.186,0.504
0.771,0.869
0.515,0.799
0.925,0.678
0.829,0.813
0.842,0.572
0.551,0.634
0.949,0.815
0.564,0.51
0.444,0.735
0.235,0.283
0.688,0.432
0.572,0.619
0.422,0.604
0.911,0.741
0.765,0.836
0.584,0.69
0.328,0.828
0.145,0.649
0.726,0.783
0.367,0.507
0.409,0.746
0.904,0.913
0.35,0.896
0.729,0.789
0.787,0.407
0.91,0.736
0.717,0.814
0.769,0.724
0.52,0.468
0.777,0.353
0.786,0.607
0.425,0.551
0.966,0.804
0.233,0.934
0.556,0.787
0.574,0.752
0.462,0.882
0.354,0.836
0.272,0.672
0.71,0.827
0.371,0.656
0.717,0.841
0.367,0.874
0.481,0.801
0.359,0.708
0.506,0.786
0.279,0.796
0.508,0.628
0.68,0.743
0.596,0.561
0.276,0.531
0.482,0.834
0.523,0.913
0.39,0.883
0.659,0.631
0.479,0.838
0.748,0.763
0.3,0.713
0.505,0.796
0.41,0.887
0.282,0.809
0.303,0.887
0.647,0.827
0.358,0.826
0.794,0.671
0.648,0.748
0.307,0.575
0.815,0.643
0.66,0.587
0.856,0.654
0.511,0.764
0.669,0.156
0.962,0.757
0.932,0.609
0.584,0.445
0.68,0.566
0.486,0.836
0.873,0.629
0.35,0.856
0.758,0.836
0.821,0.716
0.235,0.714
0.471,0.714
0.256,0.739
0.502,0.732
0.616,0.748
0.355,0.752
0.503,0.65
0.452,0.834
0.541,0.367
0.437,0.721
0.961,0.887
0.881,0.754
0.941,0.804
0.819,0.762
0.619,0.623
0.887,0.765
0.702,0.718
0.462,0.717
0.331,0.812
0.461,0.63
0.873,0.945
0.556,0.786
0.607,0.86
0.652,0.843
0.383,0.931
0.782,0.556
0.932,0.657
0.579,0.831
0.84,0.799
0.397,0.928
0.491,0.797
0.55,0.768
0.279,0.683
0.707,0.719
0.276,0.652
0.245,0.491
0.839,0.782
0.36,0.816
0.636,0.68
0.51,0.791
0.545,0.719
0.473,0.375
0.364,0.718
0.598,0.663
0.358,0.85
0.597,0.796
0.767,0.791
0.298,0.431
0.16,0.556
0.539,0.733
0.302,0.79
0.7,0.79
0.619,0.866
0.788,0.766
0.198,0.379
0.807,0.8
0.586,0.758
0.818,0.616
0.546,0.447
0.635,0.874
0.435,0.53
0.777,0.571
0.557,0.882
0.255,0.584
0.597,0.851
0.666,0.763
0.708,0.703
0.788,0.893
0.623,0.751
0.963,0.756
0.602,0.833
0.788,0.741
0.43,0.849
0.372,0.686
0.744,0.699
0.965,0.75
0.35,0.837
0.963,0.854
0.873,0.789
0.781,0.954
0.521,0.92
0.808,0.921
0.961,0.779
0.674,0.568
0.769,0.768
0.691,0.477
0.876,0.819
0.894,0.909
0.901,0.569
0.965,0.583
0.646,0.725
0.549,0.916
0.876,0.662
0.533,0.818
0.701,0.837
0.569,0.799
0.793,0.824
0.962,0.734
0.862,0.8
0.751,0.693
0.504,0.87
0.769,0.768
0.504,0.705
0.9,0.75
0.919,0.737
0.871,0.786
0.644,0.678
0.821,0.691
0.678,0.857
0.674,0.698
0.609,0.667
0.548,0.84
0.73,0.698
0.485,0.43
0.387,0.932
0.892,0.84
0.535,0.627
0.482,0.714
0.742,0.775
0.19,0.54
0.659,0.642
0.506,0.859
0.65,0.805
0.132,0.748
0.849,0.908
0.509,0.615
0.96,0.824
0.78,0.675
0.865,0.544
0.633,0.837
0.75,0.79
0.932,0.912
0.52,0.951
0.684,0.787
0.6,0.799
0.596,0.797
0.739,0.812
0.496,0.865
0.932,0.868
0.726,0.918
0.721,0.646
0.537,0.61
0.59,0.599
0.648,0.748
0.93,0.544
0.548,0.873
0.923,0.672
0.788,0.563
0.917,0.721
0.453,0.283
0.982,0.483
0.747,0.874
0.829,0.943
0.484,0.812
0.643,0.756
0.759,0.745
0.858,0.793
0.874,0.656
0.59,0.83
0.901,0.73
0.683,0.829
0.675,0.936
0.651,0.63
0.975,0.863
0.725,0.898
0.649,0.912
0.635,0.327
0.964,0.947
0.871,0.967
0.773,0.873
0.522,0.853
0.577,0.911
0.877,0.644
0.754,0.643
0.733,0.271
0.785,0.777
0.954,0.825
0.858,0.66
0.802,0.7
0.684,0.888
0.812,0.889
0.821,0.386
0.83,0.799
0.417,0.85
0.782,0.933
0.589,0.788
0.588,0.76
0.848,0.874
0.582,0.725
0.641,0.818
0.968,0.857
0.956,0.816
0.897,0.802
0.718,0.97
0.899,0.586
0.937,0.774
0.809,0.795
0.934,0.773
0.77,0.875
0.758,0.696
0.686,0.94
0.877,0.678
0.83,0.71
0.6,0.584
0.667,0.918
0.782,0.932
0.864,0.936
0.797,0.869
0.783,0.372
0.84,0.778
0.888,0.982
0.883,0.875
0.722,0.644
0.533,0.746
0.964,0.687
0.734,0.86
0.815,0.963
0.661,0.526
0.289,0.814
0.557,0.655
0.868,0.764
0.869,0.94
0.921,0.431
0.872,0.56
0.734,0.808
0.909,0.781
0.86,0.84
0.781,0.732
0.873,0.795
0.967,0.78
0.785,0.716
0.926,0.503
0.83,0.931
0.475,0.708
0.93,0.875
0.838,0.686
0.948,0.819
0.969,0.672
0.92,0.447
0.922,0.585
0.877,0.758
0.537,0.378
0.651,0.596
0.878,0.677
0.75,0.82
0.482,0.688
0.885,0.844
0.9,0.974
0.722,0.853
0.823,0.923
0.937,0.806
0.917,0.886
0.452,0.941
0.948,0.982
0.861,0.772
0.802,0.853
0.74,0.805
0.645,0.354
0.638,0.917
0.855,0.548
0.819,0.979
0.705,0.725
0.483,0.851
0.884,0.899
0.649,0.809
0.625,0.888
0.802,0.837
0.811,0.873
0.576,0.792
0.791,0.732
0.88,0.504
0.908,0.86
0.902,0.903
0.554,0.663
0.741,0.901
0.385,0.746
0.767,0.675
0.888,0.814
0.931,0.899
0.838,0.845
0.576,0.823
0.731,0.836
0.413,0.791
0.724,0.812
0.655,0.816
0.7,0.806
0.774,0.792
0.971,0.802
0.852,0.879
0.533,0.838
0.497,0.792
0.939,0.983
0.791,0.713
0.818,0.965
0.42,0.582
0.758,0.768
0.539,0.673
0.962,0.757
0.764,0.846
0.794,0.689
0.851,0.43
0.679,0.453
0.94,0.496
0.641,0.952
0.675,0.858
0.89,0.798
0.979,0.938
0.562,0.828
0.788,0.835
0.658,0.913
0.88,0.752
0.748,0.9
0.801,0.957
0.496,0.635
0.57,0.802
0.556,0.586
0.656,0.8
0.665,0.938
0.606,0.889
0.559,0.945
0.9,0.807
0.986,0.536
0.92,0.94
0.643,0.94
0.525,0.737
0.88,0.649
0.678,0.711
0.235,0.692
0.811,0.817
0.462,0.804
0.623,0.912
0.721,0.75
0.794,0.937
0.128,0.529
0.783,0.82
0.967,0.874
0.88,0.752
0.571,0.882
0.475,0.643
0.743,0.778
0.711,0.866
0.881,0.754
0.635,0.766
0.941,0.778
0.847,0.814
0.892,0.886
0.702,0.903
0.945,0.825
0.644,0.532
0.618,0.889
0.675,0.453
0.232,0.475
0.759,0.518
0.937,0.681
0.753,0.71
0.677,0.502
0.77,0.869
0.822,0.758
0.546,0.669
0.441,0.476
0.585,0.586
0.777,0.626
0.374,0.886
0.385,0.576
0.607,0.882
0.787,0.935
0.831,0.81
0.965,0.681
0.598,0.946
0.971,0.744
0.887,0.569
0.773,0.626
0.67,0.611
0.546,0.665
0.588,0.806
0.697,0.748
0.683,0.968
0.892,0.502
0.825,0.76
0.881,0.783
0.854,0.856
0.232,0.707
0.57,0.733
0.707,0.838
0.91,0.638
0.694,0.786
0.769,0.81
0.843,0.793
0.912,0.742
0.679,0.708
0.756,0.762
0.432,0.794
0.835,0.882
0.865,0.91
0.606,0.901
0.963,0.876
0.597,0.871
0.687,0.835
0.791,0.73
0.932,0.66
0.665,0.747
0.673,0.6
0.393,0.657
0.334,0.593
0.66,0.695
0.584,0.627
0.87,0.856
0.844,0.587
0.514,0.438
0.726,0.821
0.878,0.832
0.526,0.948
0.566,0.829
0.608,0.892
0.454,0.632
0.803,0.984
0.583,0.723
0.665,0.789
0.763,0.726
0.697,0.787
0.812,0.743
0.884,0.692
0.814,0.857
0.765,0.954
0.292,0.719
0.673,0.791
0.542,0.794
0.788,0.766
0.525,0.741
0.668,0.913
0.676,0.708
0.698,0.907
0.359,0.787
0.886,0.656
